NEWS_TYPE,BEDROOM_NUMBER,BATH_ROOM_NUMBER,AREA,APARTMENT_TYPE,FURNITURE_TYPE,PRICE,LATITUDE,LONGITUDE
 môi giới ,2.0,2.0,96.0,chung cư thường,full,9.0,21.0021832,105.82011370000001
 môi giới ,2.0,1.0,54.0,chung cư thường,full,6.0,21.0004684,105.7623624
 môi giới ,1.0,1.0,50.0,chung cư thường,full,7.5,21.0050126,105.80404809999999
 môi giới ,2.0,2.0,75.0,chung cư thường,full,10.0,20.9999913,105.86995390000001
 môi giới ,1.0,1.0,35.0,chung cư mini,full,5.3,20.9995402,105.8207756
 môi giới ,1.0,1.0,60.0,chung cư thường,full,8.5,21.0314597,105.82265679999999
 môi giới ,1.0,1.0,45.0,chung cư thường,nguyên bản,5.5,21.0004684,105.7623624
 cá nhân ,2.0,1.0,51.0,chung cư thường,nguyên bản,5.0,20.970440300000003,105.82463590000002
 môi giới ,1.0,1.0,33.0,chung cư thường,cơ bản,4.5,21.0004684,105.7623624
 môi giới ,1.0,1.0,30.0,chung cư thường,full,6.5,21.0041237,105.78195690000001
 cá nhân ,1.0,1.0,40.0,chung cư thường,cơ bản,4.8,20.988253699999998,105.79883729999999
 môi giới ,3.0,2.0,81.0,chung cư thường,full cao cấp,10.5,21.0164183,105.94484409999998
 môi giới ,1.0,1.0,50.0,chung cư thường,full,4.5,21.0377412,105.80082040000002
 môi giới ,1.0,1.0,35.0,chung cư mini,full,3.0,21.0099571,105.7843298
 môi giới ,1.0,1.0,25.0,chung cư mini,full,3.0,21.0403548,105.7656088
 môi giới ,3.0,2.0,105.0,chung cư thường,unk,12.0,21.0161952,105.7802602
 môi giới ,2.0,2.0,87.0,chung cư thường,full,16.0,21.0042501,105.8695696
 môi giới ,1.0,1.0,25.0,chung cư mini,full,3.2,21.0473565,105.7467341
 môi giới ,1.0,,25.0,chung cư mini,full,3.5,21.020142,105.827878
 cá nhân ,3.0,2.0,120.0,chung cư thường,full,16.0,21.0028962,105.78911200000002
 môi giới ,1.0,1.0,38.0,chung cư mini,full,5.0,20.9995402,105.8207756
 cá nhân ,1.0,1.0,27.0,chung cư tập thể,unk,3.5,20.9913005,105.8015916
 môi giới ,1.0,1.0,38.0,chung cư thường,full,4.5,21.0099881,105.80464520000001
 môi giới ,1.0,1.0,23.0,chung cư thường,unk,3.6,21.004151,105.8693858
 môi giới ,3.0,2.0,110.0,chung cư thường,full,10.0,21.082717000000002,105.7851
 môi giới ,1.0,1.0,30.0,chung cư thường,full,3.3,20.9800059,105.77214620000001
 môi giới ,1.0,1.0,30.0,chung cư thường,full,7.0,21.0204036,105.8575645
 môi giới ,3.0,2.0,100.0,chung cư thường,full,13.0,21.085260199999997,105.816961
 môi giới ,2.0,2.0,80.0,chung cư thường,full cao cấp,12.0,21.0325424,105.80036480000001
 cá nhân ,1.0,1.0,35.0,chung cư thường,full cao cấp,5.3,21.037882,105.7739239
 môi giới ,2.0,2.0,72.0,chung cư thường,cơ bản,10.5,20.997594,105.8037471
 môi giới ,1.0,1.0,40.0,chung cư thường,full,7.5,21.0479813,105.8099215
 môi giới ,1.0,1.0,45.0,chung cư thường,full,8.0,21.0718193,105.8054102
 môi giới ,3.0,2.0,110.0,chung cư thường,unk,10.0,21.049539399999997,105.88341240000001
 môi giới ,3.0,2.0,131.0,chung cư thường,full,13.0,21.031007000000002,105.75989750000001
 môi giới ,2.0,2.0,75.0,chung cư thường,cơ bản,11.0,21.0310421,105.78082930000001
 môi giới ,3.0,2.0,80.0,chung cư thường,unk,8.0,21.046521600000002,105.90546880000001
 môi giới ,2.0,2.0,83.0,chung cư thường,full,12.0,21.085260199999997,105.816961
 môi giới ,2.0,2.0,68.0,chung cư thường,full,11.0,21.046151899999998,105.9156477
 môi giới ,1.0,,29.0,chung cư studio,cơ bản,6.0,21.0004684,105.7623624
 cá nhân ,1.0,1.0,45.0,chung cư thường,cơ bản,4.8,20.9864397,105.7978869
 môi giới ,2.0,1.0,66.0,chung cư thường,full cao cấp,10.0,21.0181513,105.7894426
 môi giới ,3.0,2.0,100.0,chung cư thường,full,10.0,21.073835100000004,105.8076991
 môi giới ,1.0,1.0,30.0,chung cư thường,full,3.2,21.0050126,105.80404809999999
 môi giới ,2.0,2.0,100.0,chung cư thường,full,12.0,21.003035399999998,105.8054447
 môi giới ,1.0,1.0,35.0,chung cư thường,full,3.3,20.984476,105.77429270000002
 môi giới ,2.0,1.0,55.0,chung cư thường,full,8.0,21.0004684,105.7623624
 môi giới ,1.0,1.0,25.0,chung cư mini,full,5.6,21.031792000000003,105.7884835
 môi giới ,1.0,1.0,40.0,chung cư thường,full,7.5,21.000629699999998,105.85383529999999
 môi giới ,2.0,1.0,80.0,chung cư thường,full cao cấp,11.0,21.0584551,105.8350176
 môi giới ,3.0,2.0,90.0,chung cư thường,full,12.0,21.073835100000004,105.8076991
 môi giới ,1.0,1.0,28.0,chung cư studio,full cao cấp,3.8,21.0348763,105.85342390000001
 môi giới ,1.0,1.0,30.0,chung cư thường,full cao cấp,9.0,21.0174168,105.7820991
 môi giới ,2.0,1.0,65.0,chung cư thường,full,9.0,21.0181513,105.7894426
 cá nhân ,1.0,1.0,22.0,chung cư mini,nguyên bản,2.5,20.9834278,105.84374550000001
 môi giới ,1.0,1.0,25.0,chung cư thường,full,3.0,21.038275,105.7715517
 môi giới ,2.0,1.0,50.0,chung cư thường,unk,7.0,20.9961203,105.8499345
 môi giới ,3.0,2.0,120.0,chung cư thường,unk,9.0,21.017578,105.7976787
 môi giới ,1.0,1.0,50.0,chung cư thường,full,8.5,21.0324268,105.81017920000001
 môi giới ,2.0,1.0,55.0,chung cư thường,full,9.0,21.0004684,105.7623624
 môi giới ,1.0,1.0,25.0,chung cư thường,unk,3.5,21.0527849,105.730777
 cá nhân ,2.0,1.0,93.0,chung cư thường,unk,3.8,21.068881100000002,105.903897
 cá nhân ,1.0,1.0,30.0,chung cư thường,unk,3.8,21.008706,105.7646733
 cá nhân ,1.0,,30.0,chung cư mini,unk,3.8,21.0129882,105.82001399999999
 môi giới ,2.0,1.0,60.0,chung cư tập thể,full,7.29,21.0012748,105.8393044
 môi giới ,3.0,2.0,110.0,chung cư thường,cơ bản,12.0,21.034464,105.795604
 môi giới ,2.0,2.0,75.0,chung cư thường,cơ bản,10.0,21.0310421,105.78082930000001
 môi giới ,1.0,1.0,50.0,chung cư mini,unk,6.5,21.0225664,105.8096175
 môi giới ,1.0,1.0,45.0,chung cư thường,full,7.0,21.036785300000002,105.7779461
 môi giới ,1.0,1.0,36.0,chung cư mini,full,4.0,21.0376771,105.7976502
 môi giới ,1.0,1.0,30.0,chung cư thường,full,4.8,21.0339527,105.78500220000001
 môi giới ,2.0,2.0,75.0,chung cư thường,full cao cấp,11.5,20.9643701,105.76733540000001
 môi giới ,1.0,1.0,35.0,chung cư mini,full,4.0,21.0376771,105.7976502
 môi giới ,3.0,2.0,90.0,chung cư thường,full,10.5,20.974842499999998,105.7770977
 môi giới ,2.0,2.0,70.0,chung cư thường,full,9.0,20.974842499999998,105.7770977
 môi giới ,2.0,2.0,70.0,chung cư thường,cơ bản,8.5,20.9739692,105.82169109999998
 môi giới ,1.0,1.0,25.0,chung cư thường,unk,3.6,20.988253699999998,105.79883729999999
 môi giới ,2.0,2.0,80.0,chung cư thường,full,12.5,20.9948414,105.8060662
 môi giới ,1.0,1.0,20.0,chung cư thường,unk,3.5,21.0612613,105.83209699999999
 môi giới ,3.0,2.0,87.0,chung cư thường,full,12.5,21.0303441,105.7616398
 môi giới ,2.0,1.0,70.0,chung cư tập thể,full,8.0,21.0255664,105.82234040000002
 môi giới ,3.0,2.0,105.0,chung cư thường,cơ bản,12.0,21.031007000000002,105.75989750000001
 cá nhân ,3.0,2.0,70.0,chung cư tập thể,unk,3.5,21.0472703,105.875832
 môi giới ,1.0,1.0,45.0,chung cư thường,full,7.0,21.0396318,105.8276543
 môi giới ,2.0,1.0,60.0,chung cư thường,full cao cấp,8.5,21.0004684,105.7623624
 môi giới ,2.0,2.0,80.0,chung cư thường,full,12.0,21.029407100000004,105.775057
 cá nhân ,2.0,1.0,45.0,chung cư tập thể,full,3.0,21.0035983,105.81119299999999
 môi giới ,3.0,2.0,106.0,chung cư thường,full,14.5,21.025776800000003,105.7917203
 môi giới ,2.0,2.0,80.0,chung cư thường,full,13.5,21.0281772,105.7828902
 cá nhân ,1.0,1.0,36.16,chung cư thường,unk,3.0,20.9546476,105.81256699999999
 môi giới ,1.0,1.0,41.0,chung cư thường,full,4.8,20.9988372,105.82576509999998
 môi giới ,3.0,3.0,140.0,chung cư thường,full,16.5,20.999531,105.8074389
 môi giới ,1.0,1.0,30.0,chung cư thường,unk,3.0,21.0449794,105.7903061
 cá nhân ,1.0,,25.0,chung cư mini,unk,3.0,21.0213919,105.7920183
 môi giới ,1.0,1.0,38.0,chung cư thường,full,4.8,21.0090129,105.81243149999999
 môi giới ,1.0,1.0,30.0,chung cư studio,full cao cấp,6.0,21.0041237,105.78195690000001
 môi giới ,1.0,1.0,35.0,chung cư thường,full,4.0,21.0110823,105.80475600000001
 môi giới ,2.0,2.0,90.0,chung cư thường,full,8.5,20.975156100000003,105.8473777
 môi giới ,1.0,1.0,47.0,chung cư thường,full,4.0,21.0164183,105.94484409999998
 môi giới ,3.0,2.0,115.0,chung cư thường,full,35.0,21.0320552,105.8140835
 môi giới ,1.0,,70.0,chung cư thường,full cao cấp,12.0,21.036819,105.7808467
 môi giới ,2.0,2.0,60.0,chung cư thường,full,6.8,21.0011682,105.8288578
 môi giới ,2.0,2.0,70.0,chung cư thường,cơ bản,10.0,20.9942444,105.8567243
 môi giới ,2.0,2.0,70.0,chung cư thường,nguyên bản,8.0,20.989526100000003,105.86547709999999
 môi giới ,1.0,1.0,25.0,chung cư thường,unk,2.8,21.009172699999997,105.7819987
 môi giới ,3.0,2.0,110.0,chung cư thường,full cao cấp,11.5,21.030747100000003,105.77615700000001
 môi giới ,3.0,2.0,90.0,chung cư thường,full,9.5,20.973457,105.86694309999999
 môi giới ,2.0,1.0,59.0,chung cư thường,full cao cấp,6.0,21.0164183,105.94484409999998
 môi giới ,2.0,2.0,90.0,chung cư thường,full,13.0,21.073835100000004,105.8076991
 môi giới ,3.0,2.0,114.0,chung cư thường,full cao cấp,15.0,20.9997728,105.8145324
 cá nhân ,2.0,2.0,83.0,chung cư thường,nguyên bản,5.0,21.1619657,105.47262579999999
 môi giới ,2.0,2.0,80.0,chung cư thường,full,9.45,21.047442899999997,105.79448329999998
 môi giới ,1.0,1.0,27.0,chung cư mini,full,4.6,21.009241600000003,105.81205729999999
 môi giới ,1.0,1.0,25.0,chung cư mini,full,3.2,21.0571737,105.7511736
 môi giới ,1.0,1.0,50.0,chung cư thường,full,8.0,21.0129882,105.82001399999999
 cá nhân ,2.0,1.0,85.0,chung cư thường,full,8.0,21.001694600000004,105.79969740000001
 cá nhân ,2.0,2.0,72.0,chung cư thường,full cao cấp,10.5,20.9732872,105.77830990000001
 môi giới ,2.0,3.0,45.0,chung cư thường,unk,5.5,20.9918093,105.8134254
 cá nhân ,1.0,1.0,45.0,chung cư mini,full,5.0,21.0016595,105.8268456
 môi giới ,1.0,1.0,45.0,chung cư thường,full,7.3,21.0028473,105.85099220000001
 môi giới ,1.0,,30.0,chung cư mini,full,5.9,21.0090168,105.80950279999999
 môi giới ,3.0,2.0,106.0,chung cư thường,full cao cấp,10.5,21.0180002,105.7821755
 môi giới ,2.0,2.0,100.0,chung cư thường,full,11.0,20.999531,105.8074389
 môi giới ,1.0,1.0,35.0,chung cư thường,full cao cấp,4.2,21.0158528,105.79770220000002
 môi giới ,2.0,2.0,75.0,chung cư tập thể,full,8.0,21.0270609,105.8194896
 cá nhân ,1.0,1.0,45.0,chung cư thường,full,7.0,21.0177346,105.80555759999999
 môi giới ,1.0,1.0,55.0,chung cư thường,full,8.5,21.0004684,105.7623624
 môi giới ,1.0,1.0,25.0,chung cư mini,full,3.2,20.9845891,105.79958130000001
 môi giới ,1.0,1.0,38.0,chung cư thường,full,4.0,21.0099881,105.80464520000001
 cá nhân ,1.0,,30.0,chung cư thường,full,3.1,20.9844995,105.7731715
 môi giới ,1.0,,35.0,chung cư thường,full,4.2,21.0036206,105.8110679
 môi giới ,2.0,2.0,60.0,chung cư thường,unk,8.0,20.9755163,105.78062849999999
 môi giới ,2.0,2.0,90.0,chung cư thường,cơ bản,9.5,21.0000329,105.837681
 môi giới ,1.0,1.0,31.0,chung cư studio,cơ bản,5.5,21.0041237,105.78195690000001
 môi giới ,1.0,1.0,45.0,chung cư thường,full,5.0,21.0164183,105.94484409999998
 môi giới ,1.0,1.0,30.0,chung cư thường,full,5.0,21.075688,105.82470259999998
 môi giới ,1.0,1.0,30.0,chung cư thường,full,3.4,20.979715300000002,105.7723385
 môi giới ,1.0,1.0,35.0,chung cư thường,full,6.0,21.038737,105.82426000000001
 cá nhân ,1.0,1.0,26.0,chung cư mini,full,2.8,20.9823818,105.77803390000001
 cá nhân ,2.0,2.0,65.0,chung cư thường,full,7.0,20.973457,105.86694309999999
 cá nhân ,2.0,2.0,65.0,chung cư thường,full,6.2,20.9599379,105.83375459999999
 môi giới ,1.0,1.0,26.0,chung cư mini,full,4.6,21.0034037,105.81101100000001
 môi giới ,3.0,2.0,82.6,chung cư thường,cơ bản,8.0,21.031007000000002,105.75989750000001
 môi giới ,1.0,1.0,42.0,chung cư thường,unk,6.0,21.0353765,105.8204872
 môi giới ,1.0,1.0,45.0,chung cư thường,full,9.0,21.070429999999998,105.8091699
 môi giới ,3.0,2.0,140.0,chung cư thường,full,15.0,21.031007000000002,105.75989750000001
 môi giới ,2.0,2.0,96.0,chung cư thường,cơ bản,10.0,21.0028962,105.78911200000002
 môi giới ,1.0,1.0,28.0,chung cư mini,full,3.5,20.984476,105.77429270000002
 môi giới ,2.0,2.0,100.0,chung cư thường,full,9.0,21.0070457,105.80299529999999
 môi giới ,3.0,2.0,95.0,chung cư thường,cơ bản,12.0,21.035113600000003,105.76946650000001
 cá nhân ,3.0,2.0,105.0,chung cư thường,full,12.5,21.022160600000003,105.771796
 môi giới ,2.0,2.0,78.0,chung cư thường,full,18.0,21.0105633,105.7994223
 môi giới ,3.0,2.0,100.0,chung cư thường,full,15.0,21.035113600000003,105.76946650000001
 môi giới ,2.0,2.0,100.0,chung cư thường,full,13.5,21.0355672,105.79395020000001
 môi giới ,2.0,1.0,50.0,chung cư thường,unk,6.0,21.030139300000002,105.8099499
 cá nhân ,2.0,1.0,35.0,chung cư mini,full,4.5,20.9649817,105.7887626
 cá nhân ,2.0,2.0,62.0,chung cư thường,unk,9.5,21.0333475,105.7698529
 môi giới ,1.0,1.0,27.0,chung cư studio,full,4.5,21.0164183,105.94484409999998
 cá nhân ,4.0,2.0,70.0,chung cư thường,unk,5.0,20.9990367,105.8158416
 môi giới ,2.0,2.0,97.0,chung cư thường,unk,9.0,21.017032,105.7982605
 môi giới ,2.0,2.0,80.0,chung cư thường,nguyên bản,7.5,20.9892354,105.87453590000001
 môi giới ,1.0,1.0,40.0,chung cư studio,full cao cấp,7.5,21.0718193,105.8054102
 môi giới ,2.0,2.0,62.0,chung cư thường,full cao cấp,10.0,21.031007000000002,105.75989750000001
 cá nhân ,4.0,3.0,150.0,chung cư cao cấp,nguyên bản,12.5,20.9859667,105.7664142
 môi giới ,3.0,2.0,110.0,chung cư thường,cơ bản,13.0,10.8211459,106.6394183
 môi giới ,1.0,1.0,20.0,chung cư thường,unk,3.3,21.0416517,105.8052068
 môi giới ,2.0,2.0,80.0,chung cư thường,full cao cấp,11.0,21.0349188,105.76439750000002
 môi giới ,3.0,2.0,105.0,chung cư thường,cơ bản,11.0,21.0303441,105.7616398
 môi giới ,2.0,2.0,67.0,chung cư studio,full cao cấp,6.0,21.0164183,105.94484409999998
 cá nhân ,2.0,2.0,93.0,chung cư thường,cơ bản,7.0,20.986944199999996,105.85245400000001
 cá nhân ,1.0,1.0,48.0,chung cư mini,full,5.0,21.0405018,105.76401259999999
 môi giới ,1.0,1.0,35.0,chung cư mini,unk,5.0,21.0042496,105.80338390000001
 môi giới ,3.0,2.0,94.0,chung cư thường,full,7.0,21.0713471,105.79329440000001
 môi giới ,1.0,1.0,28.0,chung cư thường,unk,2.7,20.982858399999998,105.7813337
 môi giới ,1.0,1.0,40.0,chung cư thường,full,7.0,21.046151899999998,105.9156477
 môi giới ,1.0,1.0,40.0,chung cư thường,full,5.5,21.0448931,105.8411301
 môi giới ,1.0,1.0,25.0,chung cư studio,full,4.5,20.9966988,105.8739
 môi giới ,2.0,1.0,55.0,chung cư thường,full,6.5,20.9875545,105.8135338
 môi giới ,1.0,1.0,27.0,chung cư thường,unk,3.0,21.020802800000002,105.77174550000001
 môi giới ,1.0,1.0,60.0,chung cư tập thể,unk,3.5,21.0413371,105.84817620000001
 môi giới ,2.0,2.0,96.0,chung cư thường,cơ bản,10.0,21.0028962,105.78911200000002
 môi giới ,2.0,1.0,85.0,chung cư thường,full,11.0,21.045531,105.841477
 môi giới ,3.0,2.0,130.0,chung cư thường,cơ bản,14.0,21.0000329,105.837681
 môi giới ,3.0,2.0,110.0,chung cư thường,full,12.5,21.0203116,105.8083282
 môi giới ,1.0,1.0,35.0,chung cư thường,unk,3.5,21.0110823,105.80475600000001
 môi giới ,1.0,1.0,47.0,chung cư thường,full,5.0,21.0109377,105.8566479
 môi giới ,2.0,2.0,110.0,chung cư thường,full,12.0,21.080249300000002,105.81839270000002
 môi giới ,2.0,1.0,65.0,chung cư thường,unk,8.0,21.011986899999997,105.8172483
 môi giới ,3.0,1.0,101.0,chung cư thường,full cao cấp,18.0,21.0169266,105.7743279
 môi giới ,1.0,1.0,28.0,chung cư mini,full cao cấp,3.0,21.0133287,105.80207309999999
 môi giới ,1.0,1.0,27.0,chung cư thường,unk,4.0,21.0088595,105.79694450000001
 môi giới ,2.0,2.0,66.0,chung cư thường,full cao cấp,10.0,21.0181513,105.7894426
 môi giới ,2.0,2.0,70.0,chung cư thường,unk,11.0,21.0042496,105.80338390000001
 môi giới ,3.0,2.0,92.0,chung cư thường,full,10.5,20.9800125,105.80488559999999
 môi giới ,2.0,2.0,90.0,chung cư thường,unk,12.0,21.035113600000003,105.76946650000001
 môi giới ,2.0,2.0,80.0,chung cư thường,unk,12.0,21.029407100000004,105.775057
 môi giới ,2.0,2.0,80.0,chung cư thường,cơ bản,9.5,21.0349689,105.76565179999999
 cá nhân ,3.0,2.0,130.0,chung cư thường,full,8.0,21.0301539,105.7742632
 cá nhân ,3.0,2.0,100.0,chung cư thường,unk,9.0,20.9779825,105.83599380000001
 môi giới ,2.0,1.0,70.0,chung cư tập thể,full,8.0,20.999214399999996,105.8348565
 môi giới ,1.0,1.0,30.0,chung cư thường,full,3.2,20.9800125,105.80488559999999
 môi giới ,2.0,1.0,54.0,chung cư thường,cơ bản,11.0,21.0043594,105.7944744
 môi giới ,1.0,1.0,30.0,chung cư mini,unk,3.8,21.002574,105.8118159
 cá nhân ,2.0,1.0,55.0,chung cư mini,full,6.0,21.022160600000003,105.771796
 môi giới ,2.0,2.0,90.0,chung cư tập thể,unk,8.5,21.018352800000002,105.8113313
 môi giới ,2.0,2.0,80.0,chung cư thường,full cao cấp,12.0,21.0442326,105.7673186
 môi giới ,1.0,1.0,25.0,chung cư thường,full,3.2,21.0571737,105.7511736
 môi giới ,1.0,1.0,40.0,chung cư thường,full,6.0,21.0718193,105.8054102
 môi giới ,3.0,2.0,115.0,chung cư thường,unk,9.0,21.0309202,105.75924140000001
 môi giới ,3.0,2.0,130.0,chung cư thường,full cao cấp,12.0,21.030646100000002,105.7692892
 cá nhân ,1.0,1.0,35.0,chung cư thường,full,4.3,21.0234974,105.8529512
 môi giới ,1.0,1.0,25.0,chung cư thường,full,4.8,21.0083647,105.8180219
 cá nhân ,1.0,1.0,15.0,chung cư thường,unk,2.5,20.981510399999998,105.81040859999999
 môi giới ,3.0,2.0,120.0,chung cư tập thể,unk,10.0,21.0270609,105.8194896
 môi giới ,3.0,2.0,106.0,chung cư thường,cơ bản,10.0,21.0064922,105.7678412
 môi giới ,3.0,2.0,95.0,chung cư thường,full cao cấp,11.5,21.030908,105.7771856
 môi giới ,1.0,1.0,55.0,chung cư thường,cơ bản,7.0,21.0349188,105.76439750000002
 môi giới ,1.0,1.0,25.0,chung cư mini,full,3.0,20.997928299999998,105.8466417
 môi giới ,2.0,1.0,60.0,chung cư thường,unk,9.5,21.017155600000002,105.78814960000001
 môi giới ,2.0,2.0,72.0,chung cư thường,full,7.0,20.9749347,105.7808936
 môi giới ,2.0,2.0,80.0,chung cư thường,cơ bản,8.5,21.0295683,105.7918811
 môi giới ,2.0,1.0,40.0,chung cư thường,full,5.0,20.979153699999998,105.79620320000001
 môi giới ,2.0,1.0,50.0,chung cư thường,unk,7.5,11.0371785,106.67800659999999
 môi giới ,3.0,2.0,112.0,chung cư thường,unk,13.0,21.0569074,105.7842341
 môi giới ,2.0,2.0,90.0,chung cư tập thể,unk,8.5,21.018352800000002,105.8113313
 môi giới ,3.0,2.0,100.0,chung cư thường,unk,7.0,21.0306915,105.7592122
 môi giới ,2.0,2.0,60.0,chung cư thường,full,9.0,21.0679188,105.7926212
 môi giới ,3.0,2.0,139.0,chung cư thường,cơ bản,16.5,21.0442326,105.7673186
 môi giới ,2.0,2.0,70.0,chung cư thường,full,13.0,21.0134991,105.8026049
 cá nhân ,2.0,2.0,80.0,chung cư thường,cơ bản,5.0,21.0347867,105.7293465
 cá nhân ,4.0,2.0,150.0,chung cư thường,unk,45.0,21.0414972,105.79277659999998
 môi giới ,1.0,1.0,60.0,chung cư thường,full cao cấp,9.0,21.0303607,105.81307460000001
 cá nhân ,1.0,1.0,25.0,chung cư thường,full,3.5,21.039987300000004,105.77666799999999
 môi giới ,1.0,1.0,33.0,chung cư thường,full,4.7,21.020704199999997,105.776202
